"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code","direction","position"
"WI760","6190","MCCURDY / MAPLE GROVE",NULL,"45.300514000","-75.902112000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI770","6182","MCCURDY / MAPLE GROVE",NULL,"45.300368000","-75.901680000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI780","6189","MCCURDY / YOUNG",NULL,"45.299091000","-75.896733000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI790","6181","MCCURDY / YOUNG",NULL,"45.299111000","-75.897039000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI795","3604","MCCURDY / 1ST CASTLEFRANK",NULL,"45.300687000","-75.893937000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI801","6379","TERRY FOX / KATIMAVIK",NULL,"45.301319000","-75.906388000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI803","6380","TERRY FOX / MAPLE GROVE",NULL,"45.298901000","-75.903378000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI806","6381","TERRY FOX / EDGEWATER",NULL,"45.296754000","-75.900672000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI807","6382","TERRY FOX / EDGEWATER",NULL,"45.296484000","-75.900586000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI809","6383","TERRY FOX / MAPLE GROVE",NULL,"45.298731000","-75.903508000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI811","6385","TERRY FOX / PALLADIUM",NULL,"45.301321000","-75.906770000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI815","1722","PICKFORD / SHEARER",NULL,"45.308155000","-75.888743000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI820","1723","PICKFORD / KAKULU",NULL,"45.308181000","-75.888475000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI827","5397","PICKFORD / STURSBURG",NULL,"45.305860000","-75.888653000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI832","5396","PICKFORD / STURSBURG",NULL,"45.305841000","-75.888398000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI835","5394","PICKFORD / LOMBARDO",NULL,"45.303798000","-75.884952000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI837","5393","PICKFORD / VICKERS",NULL,"45.303751000","-75.884583000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI845","1720","PICKFORD / BACHMAN",NULL,"45.304556000","-75.880468000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI848","1721","PICKFORD / BELLEVIEW",NULL,"45.304745000","-75.880466000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI850","5400","PICKFORD / CLARKSON",NULL,"45.305792000","-75.879421000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI855","5391","PICKFORD / CLARKSON",NULL,"45.305836000","-75.879191000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI865","5402","PICKFORD / SHATNER",NULL,"45.306677000","-75.879973000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI867","8408","SHATNER / EAGLESON",NULL,"45.307345000","-75.878985000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI870","5403","PICKFORD / SHATNER",NULL,"45.306986000","-75.880444000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI880","5405","PICKFORD / MILLMAN",NULL,"45.309388000","-75.882060000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI885","1718","IRWIN GATE / PICKFORD",NULL,"45.303726000","-75.881624000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI890","1719","IRWIN / PICKFORD",NULL,"45.303464000","-75.881474000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI894","5404","IRWIN / HAZELDEAN",NULL,"45.302854000","-75.880129000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI900","3055","EAGLESON 2A",NULL,"45.318739000","-75.883720000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI920","3055","EAGLESON 2B",NULL,"45.319748000","-75.883325000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI930","3055","EAGLESON 3A",NULL,"45.317824000","-75.884481000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WI940","3055","EAGLESON 4A",NULL,"45.317877000","-75.884302000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ010","0808","EAGLESON / HAZELDEAN",NULL,"45.303599000","-75.876602000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ025","4842","EAGLESON / HAZELDEAN MALL",NULL,"45.301351000","-75.875160000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ030","6243","EAGLESON / ABBEYHILL",NULL,"45.300143000","-75.874752000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ041","1314","EAGLESON / PALOMINO",NULL,"45.296700000","-75.872832000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ050","0803","EAGLESON / PALOMINO",NULL,"45.296811000","-75.872647000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ070","2224","TERRY FOX / WINCHESTER",NULL,"45.290151000","-75.891582000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ075","2247","TERRY FOX / HALKIRK",NULL,"45.290027000","-75.891692000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ100","2308","HAZELDEAN / TERRY FOX",NULL,"45.293880000","-75.894914000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ110","5410","HAZELDEAN / YOUNG",NULL,"45.295246000","-75.892783000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ120","5409","HAZELDEAN / CASTLEFRANK",NULL,"45.297253000","-75.889600000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ170","1937","ROTHESAY / EAGLESON",NULL,"45.293376000","-75.871601000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ190","5406","ROTHESAY / SHOULDICE",NULL,"45.290774000","-75.872969000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ200","5407","ROTHESAY / SHOULDICE",NULL,"45.290620000","-75.872817000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ210","1066","ROTHESAY / OLD COLONY",NULL,"45.289563000","-75.873721000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ230","5632","ROTHESAY / BALLANTRAE",NULL,"45.288813000","-75.874762000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ290","0816","GLAMORGAN / ROTHESAY",NULL,"45.286873000","-75.877078000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ295","6585","GLAMORGAN / ROTHESAY",NULL,"45.286827000","-75.876862000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ300","5424","GLAMORGAN / UXBRIDGE",NULL,"45.284945000","-75.879993000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ310","1966","GLAMORGAN / UXBRIDGE",NULL,"45.284596000","-75.880201000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ320","5425","GLAMORGAN / CASTLEFRANK",NULL,"45.285425000","-75.882231000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ330","5421","CASTLEFRANK / GLAMORGAN",NULL,"45.285759000","-75.882291000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ340","1967","SHELDRAKE / CASTLEFRANK",NULL,"45.286190000","-75.882121000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ350","0815","SHELDRAKE / CASTLEFRANK",NULL,"45.286569000","-75.882295000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ360","5418","SHELDRAKE / LAURIE",NULL,"45.287240000","-75.883372000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ372","5414","SHELDRAKE / MORTON",NULL,"45.288869000","-75.883316000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ375","1916","SHELDRAKE / BINSCARTH",NULL,"45.290975000","-75.881737000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ390","0814","SHELDRAKE / MORTON",NULL,"45.289175000","-75.883389000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ490","1997","CASTLEFRANK / WINCHESTER",NULL,"45.295073000","-75.887392000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ495","5427","CASTLEFRANK / AD. 50",NULL,"45.295687000","-75.887883000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ506","7411","CASTLEFRANK / MCKITRICK",NULL,"45.294445000","-75.884505000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ510","5428","CASTLEFRANK / ABBEYHILL",NULL,"45.293399000","-75.882361000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ511","1803","CASTLEFRANK / ABBEYHILL",NULL,"45.293433000","-75.882042000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ515","5429","CASTLEFRANK / AD. 114",NULL,"45.292616000","-75.880738000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ520","5430","CASTLEFRANK / SHELDRAKE",NULL,"45.291019000","-75.879863000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ521","0405","SHELDRAKE / BINSCARTH",NULL,"45.290858000","-75.881701000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ535","1935","CASTLEFRANK / STOKES",NULL,"45.292461000","-75.880242000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ630","6941","ABBEYHILL / A.Y. JACKSON H.S.",NULL,"45.295319000","-75.881231000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ650","1932","ABBEYHILL / BANNING",NULL,"45.297137000","-75.879771000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ659","0572","ABBEYHILL / A.Y. JACKSON H.S.",NULL,"45.295866000","-75.880620000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ660","5432","ABBEYHILL / OLD COLONY",NULL,"45.296868000","-75.879863000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ670","0884","ABBEYHILL / HAZELDEAN MALL",NULL,"45.299805000","-75.877192000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ765","6958","CARBROOKE / ABBEYHILL",NULL,"45.299907000","-75.877713000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ770","5445","CARBROOKE / DESMOND",NULL,"45.301471000","-75.879137000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ771","6938","CARBROOKE / DESMOND",NULL,"45.301081000","-75.878567000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ790","5447","CARBROOKE / HAZELDEAN",NULL,"45.302204000","-75.879728000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ820","2460","HAZELDEAN MALL / WEST STOP",NULL,"45.301592000","-75.877154000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WJ830","6242","HAZELDEAN MALL / EAST STOP",NULL,"45.300717000","-75.876782000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK001","6237","STONEHAVEN / OLD RICHMOND",NULL,"45.280857000","-75.838860000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK010","0952","CADENCE / EQUESTRIAN",NULL,"45.282716000","-75.864109000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK013","0630","EAGLESON / CADENCE",NULL,"45.284481000","-75.865950000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK015","1926","CADENCE / EQUESTRIAN",NULL,"45.282736000","-75.864453000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK018","2064","760 EAGLESON (SUPERSTORE)",NULL,"45.284383000","-75.866117000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK020","0800","EQUESTRIAN / FOXLEIGH",NULL,"45.284314000","-75.864932000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK024","1315","EAGLESON / CADENCE",NULL,"45.282761000","-75.865008000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK030","6233","EQUESTRIAN / STABLEWAY",NULL,"45.285519000","-75.864779000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK035","6230","EQUESTRIAN / FOXLEIGH",NULL,"45.284909000","-75.865193000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK040","0801","EQUESTRIAN / HARNESS",NULL,"45.287793000","-75.864307000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK045","1776","HARNESS / EQUESTRIAN",NULL,"45.288080000","-75.864240000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK056","9081","EAGLESON / FERNBANK",NULL,"45.278011000","-75.862619000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK105","0998","STONEHAVEN / EAGLESON",NULL,"45.287961000","-75.867110000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK110","1796","STONEHAVEN / WIILOWGLEN",NULL,"45.289174000","-75.865171000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK115","1964","STONEHAVEN / HARNESS",NULL,"45.289084000","-75.865070000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK205","6236","BRIDLEWOOD / ROSETHORN",NULL,"45.291018000","-75.863315000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK210","6199","BRIDLEWOOD / WILLOWGLEN",NULL,"45.292324000","-75.865226000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK215","1775","BRIDLEWOOD / WILLOWGLEN",NULL,"45.292316000","-75.865366000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK230","6219","EAGLESON / ROTHESAY",NULL,"45.293625000","-75.870935000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK232","6196","PALOMINO / CHICKASAW",NULL,"45.295013000","-75.868153000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK235","5777","EAGLESON / ROTHESAY",NULL,"45.293366000","-75.871028000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK240","6194","PALOMINO / APPALOOSA",NULL,"45.296688000","-75.866694000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK250","1700","PALOMINO / DARTMOOR",NULL,"45.297640000","-75.868073000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK270","6197","EAGLESON / AD. 500",NULL,"45.290124000","-75.869330000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK273","0423","EAGLESON / AD. 485",NULL,"45.292758000","-75.870422000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK275","6218","EAGLESON / AD. 465",NULL,"45.290791000","-75.869411000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK277","5778","EAGLESON / STONEHAVEN",NULL,"45.288142000","-75.867979000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK280","1800","EAGLESON / MICHAEL COWPLAND",NULL,"45.287328000","-75.867743000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK300","5701","BRIDLEWOOD / LONGDEN",NULL,"45.293729000","-75.865325000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK305","6235","BRIDLEWOOD / LONGDEN",NULL,"45.293927000","-75.865373000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK310","6200","BRIDLEWOOD / AINTREE",NULL,"45.294792000","-75.863974000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK315","3202","BRIDLEWOOD / SPEERS",NULL,"45.294954000","-75.863985000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK318","6209","STEEPLECHASE / SPRUCEMEADOW",NULL,"45.292825000","-75.858284000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK320","5764","STEEPLECHASE / CLYDESDALE",NULL,"45.295137000","-75.861254000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK325","5729","BRIDLEWOOD / STEEPLECHASE",NULL,"45.294836000","-75.862163000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK330","6201","STEEPLECHASE / KOKANEE GATE",NULL,"45.297073000","-75.859932000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK332","6208","STEEPLECHASE / SPRINGWATER",NULL,"45.296652000","-75.860345000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK340","6203","STEEPLECHASE / INWOOD",NULL,"45.298006000","-75.859348000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK345","6207","STEEPLECHASE / INWOOD",NULL,"45.297962000","-75.859654000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK350","5776","STEEPLECHASE / SPRINGWATER",NULL,"45.299720000","-75.857535000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK355","6206","STEEPLECHASE / SPRINGWATER",NULL,"45.299689000","-75.857875000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK360","6204","STEEPLECHASE / MATTAWA",NULL,"45.300841000","-75.854738000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK365","6205","STEEPLECHASE / MATTAWA",NULL,"45.301032000","-75.855030000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK370","5759","STEEPLECHASE / BON ECHO",NULL,"45.298212000","-75.852932000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK375","3709","STEEPLECHASE / PINE HILL",NULL,"45.296216000","-75.854778000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK380","1197","STEEPLECHASE / BON ECHO",NULL,"45.298745000","-75.853181000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK390","3576","STEEPLECHASE / SAUBLE",NULL,"45.294526000","-75.856671000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK400","6198","STONEHAVEN / BRIDLEWOOD",NULL,"45.290080000","-75.862905000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK403","1879","STONEHAVEN / STEEPLE CHASE",NULL,"45.291092000","-75.858216000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK405","6217","STONEHAVEN / BRIDLEWOOD",NULL,"45.290330000","-75.862545000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK406","1041","STONEHAVEN / KINGHAVEN",NULL,"45.291118000","-75.855499000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK410","1771","STONEHAVEN / BRIDGESTONE",NULL,"45.290949000","-75.859096000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK413","0585","STONEHAVEN / KINGHAVEN",NULL,"45.290992000","-75.855500000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK415","1781","STONEHAVEN / FURLONG",NULL,"45.290312000","-75.851518000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK422","6215","STONEHAVEN / PINE HILL",NULL,"45.290411000","-75.851389000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK425","6701","STONEHAVEN / STONEMEADOW",NULL,"45.287999000","-75.848166000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK430","6210","STONEHAVEN / STONEMEADOW",NULL,"45.287819000","-75.848181000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK435","6214","STONEMEADOW / BRAMBLEWOOD",NULL,"45.287131000","-75.849004000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK440","4990","STONEMEADOW / SHANNONDOE",NULL,"45.286348000","-75.850924000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK445","6213","STONEMEADOW / LOYAL HILL",NULL,"45.285983000","-75.851414000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK459","1880","BRIDGESTONE / STONEHAVEN",NULL,"45.290661000","-75.858546000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK460","6211","BRIDLE PARK / BLACK RIVERS",NULL,"45.285338000","-75.852903000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK461","0636","BRIDGESTONE / FOXHALL",NULL,"45.287020000","-75.858031000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK462","0635","BRIDGESTONE / FOXHALL",NULL,"45.288171000","-75.857903000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK463","0638","BRIDGESTONE / EQUESTRIAN",NULL,"45.289209000","-75.858580000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK464","0637","BRIDGESTONE / EQUESTRIAN",NULL,"45.289181000","-75.858338000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK465","6727","BRIDGESTONE / BRIDLE PARK",NULL,"45.284183000","-75.856024000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK466","3377","BRIDGESTONE / CEDAR VALLEY",NULL,"45.282979000","-75.854801000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK486","0416","BRIDGESTONE / BRIDLE PARK",NULL,"45.284317000","-75.855907000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK487","3376","BRIDGESTONE / CEDAR VALLEY",NULL,"45.283068000","-75.854609000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK493","3590","BRIDGESTONE / SPUR",NULL,"45.280254000","-75.855138000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK495","4925","BRIDGESTONE / GRASSY PLAINS",NULL,"45.279285000","-75.855544000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK496","0633","BRIDGESTONE / WINDWAYS",NULL,"45.277693000","-75.858978000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK497","6221","BRIDGESTONE / GRASSY PLAINS",NULL,"45.279278000","-75.855862000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK498","3569","BRIDGESTONE / MILNER DOWNS",NULL,"45.280576000","-75.854739000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK499","0634","BRIDGESTONE / WINDWAYS",NULL,"45.277678000","-75.859488000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK500","6225","GRASSY PLAINS / DEERCHASE",NULL,"45.277454000","-75.853181000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK510","6224","GRASSY PLAINS / BIRCHFIELD",NULL,"45.276813000","-75.851264000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK515","2955","GRASSY PLAINS / EMERALD MEADOWS",NULL,"45.277847000","-75.854387000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK520","6739","GRASSY PLAINS / FARMFIELD",NULL,"45.277898000","-75.848233000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK525","6226","GRASSY PLAINS / APPLE CREEK",NULL,"45.276699000","-75.851864000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK530","6227","GRASSY PLAINS / APPLE CREEK",NULL,"45.277457000","-75.849026000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK532","6228","GRASSY PLAINS / MEADOWBREEZE",NULL,"45.280124000","-75.846446000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK535","6229","STONEHAVEN / GRASSY PLAINS",NULL,"45.281553000","-75.844556000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK543","3379","GRASSY PLAINS/STONEHAVEN",NULL,"45.281647000","-75.845269000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK545","6222","GRASSY PLAINS / FARMFIELD",NULL,"45.280476000","-75.846608000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK555","6602","STONEHAVEN / STONEMEADOW",NULL,"45.285416000","-75.845944000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK556","0353","STONEHAVEN / GRASSY PLAINS",NULL,"45.282079000","-75.845225000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK558","6601","STONEHAVEN / GRASSY PLAINS",NULL,"45.282166000","-75.845038000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK559","2027","STONEHAVEN / BRIDLE PARK",NULL,"45.284675000","-75.846024000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK560","6501","STONEHAVEN / PATHWAY",NULL,"45.280749000","-75.842475000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK565","1198","STONEHAVEN / SUMMITVIEW",NULL,"45.280716000","-75.839919000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK570","1199","STONEHAVEN / SAWYER",NULL,"45.280846000","-75.842206000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK575","0335","OLD RICHMOND / AD. 5092",NULL,"45.287414000","-75.837278000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK580","0336","OLD RICHMOND / AD. 5092",NULL,"45.287346000","-75.836779000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK585","0337","OLD RICHMOND / WEST HUNT CLUB",NULL,"45.300878000","-75.832857000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK587","0338","OLD RICHMOND / WEST HUNT CLUB",NULL,"45.300822000","-75.832552000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK600","0610","PINE HILL / STONEHAVEN",NULL,"45.290452000","-75.850802000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK610","0611","PINE HILL / WINDFIELD",NULL,"45.290343000","-75.850612000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK620","0612","PINE HILL / PEREGRINE",NULL,"45.291850000","-75.849754000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK660","0613","PINE HILL / WINDFIELD",NULL,"45.291777000","-75.849550000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK670","0614","PINE HILL / WATERTRUSH",NULL,"45.293886000","-75.850100000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK680","0615","PINE HILL / NIGHTHAWK",NULL,"45.293975000","-75.849920000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK685","0616","PINE HILL / OSPREY",NULL,"45.295035000","-75.851145000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"WK690","0617","PINE HILL / OSPREY",NULL,"45.296553000","-75.852352000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
